annotation_id,image_id,image_file,image_height,image_width,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,area,iscrowd
183,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,144,385,24,21,504,0
184,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,125,390,23,18,414,0
185,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,150,500,21,22,462,0
186,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,128,508,20,22,440,0
187,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,144,623,24,17,408,0
188,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,127,625,22,24,528,0
189,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,355,339,29,37,1073,0
190,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,471,340,26,32,832,0
191,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,587,342,28,33,924,0
192,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,706,344,28,33,924,0
193,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,740,521,25,23,575,0
194,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,624,520,22,26,572,0
195,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,506,516,18,25,450,0
196,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,1,24V-power-cord,380,520,31,26,806,0
197,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,2,acousto-optic-alarm,611,380,39,35,1365,0
198,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,3,area-display,213,623,35,22,770,0
199,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,4,bus-isolation-module,236,28,34,40,1360,0
200,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,4,bus-isolation-module,235,203,36,42,1512,0
201,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,4,bus-isolation-module,235,377,32,35,1120,0
202,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,4,bus-isolation-module,238,550,33,31,1023,0
203,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,5,coded-smoke-detector,295,39,32,31,992,0
204,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,5,coded-smoke-detector,296,202,32,32,1024,0
205,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,5,coded-smoke-detector,297,371,27,48,1296,0
206,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,5,coded-smoke-detector,292,544,33,38,1254,0
207,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,6,coded-temperature-detector,353,31,35,29,1015,0
208,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,17,fire-hydrant-button,489,212,34,30,1020,0
209,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,17,fire-hydrant-button,488,380,31,31,961,0
210,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,25,manual-alarm-button-with-fire-telephone-jack,405,376,37,34,1258,0
211,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,22,i-o-module,655,32,48,29,1392,0
212,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,23,input-module,751,39,39,23,897,0
213,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,29,normally-open-smoke-exhaust-valve-with-70-operation,747,63,56,35,1960,0
214,8,8-2-2a_PNG.rf.0e38c4a2adf016223752d908c820f165.jpg,686,805,34,secondary-fire-shutter-door-control-box,663,62,37,30,1110,0
215,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,37,speaker,515,42,40,43.64,1745.6,0
216,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,37,speaker,504,177,53.64,41.82,2243.225,0
217,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,37,speaker,519,310,40.91,47.27,1933.816,0
218,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,37,speaker,515,438,40,51.82,2072.8,0
219,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,37,speaker,514,571,46.36,47.27,2191.437,0
220,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,119,49,68.18,36.36,2479.025,0
221,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,344,47,54.55,41.82,2281.281,0
222,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,332,177,75.45,43.64,3292.638,0
223,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,124,187,58.18,38.18,2221.312,0
224,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,120,317,65.45,35.45,2320.203,0
225,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,333,311,80.91,40.91,3310.028,0
226,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,345,433,59.09,58.18,3437.856,0
227,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,327,583,77.27,38.18,2950.169,0
228,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,124,585,53.64,28.18,1511.575,0
229,9,13-1-1e_PNG.rf.16cec4a01d75448f6ab71d7fc6e7139d.jpg,667,925,14,fire-broadcasting-line,119,448,61.82,34.55,2135.881,0
230,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,361,27,24,26,624,0
231,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,482,28,17,21,357,0
232,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,591,28,27,24,648,0
233,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,709,29,31,21,651,0
234,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,126,48,29,25,725,0
235,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,152,156,18,18,324,0
236,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,125,169,31,22,682,0
237,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,365,200,14,23,322,0
238,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,477,197,25,28,700,0
239,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,594,193,26,31,806,0
240,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,712,197,24,29,696,0
241,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,153,274,20,21,420,0
242,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,133,289,19,20,380,0
243,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,151,392,21,21,441,0
244,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,129,406,23,18,414,0
245,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,506,538,26,31,806,0
246,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,384,542,28,25,700,0
247,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,155,514,19,17,323,0
248,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,133,525,19,22,418,0
249,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,148,629,35,20,700,0
250,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,1,24V-power-cord,120,638,35,28,980,0
251,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,2,acousto-optic-alarm,607,61,48,24,1152,0
252,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,2,acousto-optic-alarm,610,233,43,28,1204,0
253,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,2,acousto-optic-alarm,608,571,43,33,1419,0
254,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,4,bus-isolation-module,241,61,30,27,810,0
255,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,4,bus-isolation-module,242,231,31,29,899,0
256,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,4,bus-isolation-module,240,398,29,33,957,0
257,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,4,bus-isolation-module,238,574,33,29,957,0
258,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,5,coded-smoke-detector,303,60,24,27,648,0
259,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,5,coded-smoke-detector,298,232,33,29,957,0
260,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,5,coded-smoke-detector,298,401,33,34,1122,0
261,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,5,coded-smoke-detector,296,572,32,34,1088,0
262,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,6,coded-temperature-detector,360,400,29,39,1131,0
263,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,17,fire-hydrant-button,494,577,29,27,783,0
264,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,17,fire-hydrant-button,493,401,33,34,1122,0
265,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,17,fire-hydrant-button,497,229,27,31,837,0
266,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,17,fire-hydrant-button,483,55,35,36,1260,0
267,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,24,light-display,542,64,50,30,1500,0
268,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,24,light-display,549,228,34,36,1224,0
269,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,25,manual-alarm-button-with-fire-telephone-jack,407,57,33,33,1089,0
270,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,25,manual-alarm-button-with-fire-telephone-jack,409,232,31,28,868,0
271,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,25,manual-alarm-button-with-fire-telephone-jack,407,569,31,35,1085,0
272,10,4-1-2a_PNG.rf.0e5cef4a2f75944b1868c201d6e3406f.jpg,699,790,22,i-o-module,723,236,35,19,665,0
273,11,13-1-1c_PNG.rf.19a4db0e9322bf674fc8418ced3b4950.jpg,407,590,14,fire-broadcasting-line,166,161,71.18,40,2847.2,0
274,11,13-1-1c_PNG.rf.19a4db0e9322bf674fc8418ced3b4950.jpg,407,590,14,fire-broadcasting-line,391,155,68.24,47.65,3251.636,0
275,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,357,13,30.83,33.33,1027.564,0
276,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,474,17,28.33,25,708.25,0
277,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,598,12,22.5,29.17,656.325,0
278,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,713,17,23.33,29.17,680.536,0
279,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,383,188,30,25.83,774.9,0
280,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,502,191,31.67,20,633.4,0
281,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,623,186,22.5,30.83,693.675,0
282,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,739,186,25,32.5,812.5,0
283,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,384,360,25,26.67,666.75,0
284,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,504,355,24.17,30.83,745.161,0
285,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,127,45,24.17,21.67,523.764,0
286,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,140,68,32.5,20,650,0
287,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,123,163,28.33,20.83,590.114,0
288,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,146,183,25.83,20,516.6,0
289,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,127,284,25,19.17,479.25,0
290,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,141,304,30,18.33,549.9,0
291,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,125,396,26.67,24.17,644.614,0
292,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,146,420,27.5,25,687.5,0
293,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,124,516,30.83,25,770.75,0
294,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,145,539,24.17,20.83,503.461,0
295,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,124,636,25,20.83,520.75,0
296,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,1,24V-power-cord,144,661,26.67,15.83,422.186,0
297,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,3,area-display,217,635,36.67,19.17,702.964,0
298,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,2,acousto-optic-alarm,611,49,40,30,1200,0
299,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,2,acousto-optic-alarm,610,390,40,29.17,1166.8,0
300,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,4,bus-isolation-module,241,49,29.17,31.67,923.814,0
301,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,4,bus-isolation-module,237,219,33.33,29.17,972.236,0
302,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,4,bus-isolation-module,237,393,31.67,28.33,897.211,0
303,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,4,bus-isolation-module,239,562,28.33,28.33,802.589,0
304,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,5,coded-smoke-detector,297,46,34.17,33.33,1138.886,0
305,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,5,coded-smoke-detector,298,219,28.33,35.83,1015.064,0
306,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,5,coded-smoke-detector,298,388,30.83,35.83,1104.639,0
307,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,5,coded-smoke-detector,296,563,34.17,33.33,1138.886,0
308,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,6,coded-temperature-detector,357,223,28.33,25,708.25,0
309,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,17,fire-hydrant-button,492,50,31.67,28.33,897.211,0
310,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,17,fire-hydrant-button,492,222,31.67,33.33,1055.561,0
311,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,17,fire-hydrant-button,492,390,31.67,32.5,1029.275,0
312,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,17,fire-hydrant-button,493,564,30.83,29.17,899.311,0
313,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,24,light-display,548,51,40,30,1200,0
314,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,25,manual-alarm-button-with-fire-telephone-jack,403,48,39.17,32.5,1273.025,0
315,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,25,manual-alarm-button-with-fire-telephone-jack,403,392,36.67,30.83,1130.536,0
316,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,22,i-o-module,722,53,35,20.83,729.05,0
317,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,22,i-o-module,652,219,51.67,28.33,1463.811,0
318,12,9-2-2a_PNG.rf.1df8745700bfb45ecf99085fe24b1b55.jpg,696,799,34,secondary-fire-shutter-door-control-box,660,253,40,22.5,900,0
319,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,174,114,75,41,3075,0
320,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,402,117,61,42,2562,0
321,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,186,251,53,32,1696,0
322,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,179,381,64,38,2432,0
323,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,178,514,64,26,1664,0
324,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,184,646,55,36,1980,0
325,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,403,643,56,39,2184,0
326,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,407,516,56,36,2016,0
327,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,399,376,69,39,2691,0
328,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,14,fire-broadcasting-line,402,240,66,46,3036,0
329,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,37,speaker,575,114,50,36,1800,0
330,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,37,speaker,573,243,48,43,2064,0
331,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,37,speaker,569,374,49,48,2352,0
332,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,37,speaker,571,510,50,42,2100,0
333,13,13-1-1a_PNG.rf.1b4a8eee5a5d201b58c902d2eb3f822d.jpg,741,975,37,speaker,572,639,46,44,2024,0
334,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,9,dedicated-metal-module-box-for-fire-supplementary-fan,4,39,35,27,945,0
335,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,8,dedicated-metal-module-box-for-fire-smoke-exhaust-fan,3,556,37,27,999,0
336,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,26,manual-automatic-switching-device,0,100,44,29,1276,0
337,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,26,manual-automatic-switching-device,2,612,37,27,999,0
338,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,22,i-o-module,344,382,44,30,1320,0
339,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,22,i-o-module,44,555,56,27,1512,0
340,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,28,normally-open-smoke-exhaust-valve-with-280-operation,60,586,46,31,1426,0
341,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,41,water-flow-indicator,158,234,24,26,624,0
342,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,33,safety-signal-valve,183,234,33,27,891,0
343,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,1,24V-power-cord,31,343,27,39,1053,0
344,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,1,24V-power-cord,152,347,30,41,1230,0
345,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,1,24V-power-cord,254,351,44,30,1320,0
346,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,117,128,67,35,2345,0
347,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,247,136,68,28,1904,0
348,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,388,132,69,32,2208,0
349,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,544,127,58,31,1798,0
350,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,659,21,42,48,2016,0
351,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,667,156,38,51,1938,0
352,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,669,301,32,53,1696,0
353,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,660,435,40,58,2320,0
354,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,670,576,25,48,1200,0
355,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,536,643,64,39,2496,0
356,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,400,639,60,44,2640,0
357,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,259,646,59,31,1829,0
358,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,16,fire-fan-manual-control-line,115,645,52,38,1976,0
359,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,18,fire-telephone-extension,776,565,27,42,1134,0
360,14,8-2-2b_PNG.rf.1e05e0faba849016486b94ee441763b3.jpg,708,827,35,security-video-intercom-door-machine,346,410,32,35,1120,0
361,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,1,24V-power-cord,34,6,32.73,32.73,1071.253,0
362,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,1,24V-power-cord,158,15,23.64,20.91,494.312,0
363,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,1,24V-power-cord,269,6,30.91,40,1236.4,0
364,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,16,fire-fan-manual-control-line,133,304,50.91,29.09,1480.972,0
365,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,16,fire-fan-manual-control-line,260,303,65.45,30,1963.5,0
366,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,16,fire-fan-manual-control-line,405,300,50,33.64,1682,0
367,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,16,fire-fan-manual-control-line,542,302,66.36,35.45,2352.462,0
368,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,16,fire-fan-manual-control-line,130,475,50,30,1500,0
369,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,16,fire-fan-manual-control-line,257,476,60.91,30,1827.3,0
370,15,10-1-2b_PNG.rf.1c5d1dee9c6569a6441e1da7b2469b22.jpg,667,815,16,fire-fan-manual-control-line,403,472,63.64,37.27,2371.863,0
